id,summary_sentiment_score
43149,0.0
32368,0.0
35124,-0.5423
32574,0.0
37767,0.0
41642,0.0
44410,0.0
36410,0.0
30937,0.0
31056,-0.8225
42075,0.0
42457,0.0
34433,0.0
43926,0.0
33275,0.0
35229,
36844,0.0
43805,0.0
43583,0.4939
39802,-0.34
38143,0.0
35515,0.0
35490,0.0
39752,0.0
37029,-0.3182
36589,0.0
37466,0.4215
39085,0.4824
37405,0.0
38585,0.0
34211,0.0
31266,0.0
37755,0.20115
43391,-0.17568170577567732
42692,-0.2732
41411,-0.1269029693539228
38903,-0.2553
44663,0.0
35639,0.4404
41397,0.0
32991,0.34104999999999996
36075,0.0
38306,0.0
34310,0.50395
42728,-0.148
36111,-0.014628152992251472
37381,-0.3182
32631,0.0
31285,0.0
40812,0.0
44215,
34557,0.0
37016,0.0
33067,0.0
33437,0.0
33675,-0.09866666666666667
40670,0.0
37289,0.0
37424,0.0
31573,-0.2235
35112,0.0
43887,0.0
37758,0.0
38834,0.0
35583,0.0
31255,-0.5106
36420,0.4404
